drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders
cholecalciferol,0.010079500283929585,0.027825099375354913,0.0034071550255536627,0.007950028392958546,0.0041169789892106755,0.01689381033503691,0.1695059625212947,0.12294151050539466,0.006672345258375923,0.018881317433276548,0.018739352640545145,0.09057353776263487,0.04770017035775128,0.05082339579784213,0.05068143100511073,0.00326519023282226,0.0819136854060193,0.005252697331061896,0.007950028392958546,0.04713231118682567,0.03307779670641681,0.004968767745599092,0.039324247586598526,0.10590573537762635,0.0017035775127768314,0.0038330494037478705,0.018881317433276548
choline alfoscerate,0.005128205128205128,0.01217948717948718,0.0,0.007051282051282051,0.0,0.014743589743589743,0.27884615384615385,0.08333333333333333,0.0,0.003205128205128205,0.00641025641025641,0.016666666666666666,0.028846153846153848,0.026282051282051282,0.016666666666666666,0.001282051282051282,0.24102564102564103,0.0,0.000641025641025641,0.10897435897435898,0.010256410256410256,0.003205128205128205,0.013461538461538462,0.1064102564102564,0.0,0.0,0.015384615384615385
chromocarb,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cianidanol,0.28063241106719367,0.015810276679841896,0.0,0.0,0.0,0.003952569169960474,0.09090909090909091,0.2924901185770751,0.02766798418972332,0.043478260869565216,0.007905138339920948,0.0,0.003952569169960474,0.003952569169960474,0.03162055335968379,0.0,0.02766798418972332,0.0,0.0,0.003952569169960474,0.02766798418972332,0.0,0.0,0.10276679841897234,0.0,0.0,0.03557312252964427
cibenzoline,0.020695364238410598,0.19039735099337748,0.0,0.012417218543046357,0.0033112582781456954,0.014072847682119206,0.024834437086092714,0.06374172185430464,0.048013245033112585,0.0008278145695364238,0.005794701986754967,0.020695364238410598,0.11672185430463576,0.2541390728476821,0.009105960264900662,0.0024834437086092716,0.07367549668874172,0.0,0.004966887417218543,0.014900662251655629,0.03642384105960265,0.0024834437086092716,0.027317880794701987,0.028973509933774833,0.0,0.0041390728476821195,0.019867549668874173
ciclesonide,0.0048543689320388345,0.028005974607916356,0.0014936519790888724,0.006721433905899925,0.008215085884988798,0.028005974607916356,0.09073935772964899,0.1340552651232263,0.0018670649738610904,0.022031366691560868,0.05339805825242718,0.039955190440627335,0.05227781926811053,0.015309932785660941,0.035847647498132934,0.006348020911127707,0.08737864077669903,0.004107542942494399,0.027632561613144136,0.04779686333084392,0.005227781926811053,0.0037341299477221808,0.20164301717699776,0.0642270351008215,0.0048543689320388345,0.008588498879761016,0.01568334578043316
ciclopirox,0.0035574528637495554,0.003913198150124511,0.0010672358591248667,0.0021344717182497333,0.0,0.011739594450373533,0.017075773745997867,0.3909640697260761,0.002845962290999644,0.013162575595873355,0.026680896478121666,0.08039843472073994,0.017787264318747775,0.003913198150124511,0.016364283173247954,0.0010672358591248667,0.04589114194236926,0.001422981145499822,0.012451085023123443,0.008893632159373888,0.0032017075773745998,0.010672358591248666,0.01031661330487371,0.30096051227321235,0.0003557452863749555,0.0024902170046246885,0.010672358591248666
cilastatin,0.1,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.08888888888888889,0.06666666666666667,0.05555555555555555,0.03333333333333333,0.1111111111111111,0.0,0.011111111111111112,0.05555555555555555,0.011111111111111112,0.011111111111111112,0.08888888888888889,0.0,0.0,0.0,0.07777777777777778,0.0,0.05555555555555555,0.2,0.0,0.0,0.011111111111111112
cilazapril,0.011008366358432409,0.04447380008806693,0.0017613386173491853,0.010568031704095112,0.00044033465433729633,0.00836635843240863,0.10347864376926465,0.11140466754733598,0.0048436811977102595,0.005284015852047556,0.013650374284456186,0.0048436811977102595,0.01805372082782915,0.026420079260237782,0.026420079260237782,0.005284015852047556,0.12681638044914134,0.0,0.003963011889035667,0.03038309114927345,0.033905768383971815,0.010127697049757816,0.18405988551298988,0.16424482606781154,0.0,0.0008806693086745927,0.04931748128577719
cilnidipine,0.007058823529411765,0.03294117647058824,0.001176470588235294,0.0035294117647058825,0.001176470588235294,0.01647058823529412,0.13176470588235295,0.14352941176470588,0.02,0.001176470588235294,0.04823529411764706,0.012941176470588235,0.05647058823529412,0.029411764705882353,0.03411764705882353,0.00823529411764706,0.18941176470588236,0.0,0.0,0.018823529411764704,0.03882352941176471,0.007058823529411765,0.03764705882352941,0.07411764705882352,0.0,0.0035294117647058825,0.08235294117647059
cinchocaine,0.0043859649122807015,0.03070175438596491,0.0,0.008771929824561403,0.0043859649122807015,0.021929824561403508,0.07456140350877193,0.17982456140350878,0.0043859649122807015,0.039473684210526314,0.008771929824561403,0.09649122807017543,0.02631578947368421,0.008771929824561403,0.03070175438596491,0.03070175438596491,0.08333333333333333,0.0,0.043859649122807015,0.017543859649122806,0.03070175438596491,0.0043859649122807015,0.03070175438596491,0.16666666666666666,0.008771929824561403,0.0043859649122807015,0.039473684210526314
cinepazide,0.018879798615481436,0.08212712397734424,0.0,0.0062932662051604785,0.0,0.011642542479546885,0.15166771554436753,0.25865324103209564,0.011642542479546885,0.019823788546255508,0.00031466331025802394,0.003461296412838263,0.027690371302706105,0.0006293266205160479,0.012271869100062933,0.0,0.18785399622404028,0.0,0.0,0.015733165512901194,0.003775959723096287,0.00031466331025802394,0.04971680302076778,0.0893643801132788,0.0,0.00031466331025802394,0.04782882315921964
cinoxacin,0.030716723549488054,0.005119453924914676,0.0,0.010238907849829351,0.0,0.011945392491467578,0.10921501706484642,0.06825938566552901,0.008532423208191127,0.1075085324232082,0.015358361774744027,0.005119453924914676,0.020477815699658702,0.005119453924914676,0.030716723549488054,0.0,0.09897610921501707,0.005119453924914676,0.0,0.020477815699658702,0.017064846416382253,0.005119453924914676,0.05631399317406143,0.32764505119453924,0.0,0.0017064846416382253,0.03924914675767918
ciprofibrate,0.022480058013052938,0.009427121102248005,0.0,0.011602610587382161,0.0036258158085569255,0.005076142131979695,0.10152284263959391,0.07904278462654098,0.04568527918781726,0.00435097897026831,0.011602610587382161,0.011602610587382161,0.11385061638868746,0.024655547498187092,0.19361856417693982,0.0,0.09354604786076867,0.002175489485134155,0.0007251631617113851,0.02755620014503263,0.03190717911530094,0.028281363306744016,0.025380710659898477,0.14213197969543148,0.0,0.0,0.01015228426395939
cisapride,0.012049805864238854,0.1644129066809479,0.0010041504886865711,0.004150488686571161,0.002610791270585085,0.014325880305261749,0.12411300040166019,0.14794483866648814,0.012853126255188111,0.003681885125184094,0.018944972553219974,0.014526710402999063,0.09358682554558843,0.022492970946579195,0.0174052751372339,0.00348105502744678,0.13074039362699155,0.001606640781898514,0.00020083009773731424,0.060650689516668896,0.023898781630740395,0.008167090641317445,0.045655375552282766,0.04344624447717231,0.0006694336591243808,0.003213281563797028,0.024166555094390144
citicoline,0.002696629213483146,0.07662921348314607,0.0,0.009213483146067417,0.0,0.008764044943820225,0.12067415730337079,0.2393258426966292,0.005168539325842696,0.03977528089887641,0.0008988764044943821,0.0035955056179775282,0.020674157303370785,0.004044943820224719,0.00853932584269663,0.00044943820224719103,0.12404494382022471,0.0,0.0,0.04808988764044944,0.004719101123595505,0.00022471910112359551,0.09573033707865168,0.15393258426966291,0.00022471910112359551,0.0,0.03258426966292135
citrulline,0.017467248908296942,0.004366812227074236,0.0,0.0,0.0,0.0,0.4585152838427948,0.0611353711790393,0.004366812227074236,0.004366812227074236,0.008733624454148471,0.017467248908296942,0.13100436681222707,0.03056768558951965,0.013100436681222707,0.0,0.0611353711790393,0.004366812227074236,0.03056768558951965,0.026200873362445413,0.008733624454148471,0.0,0.017467248908296942,0.09170305676855896,0.0,0.0,0.008733624454148471
clebopride,0.00258732212160414,0.00517464424320828,0.00129366106080207,0.01034928848641656,0.00129366106080207,0.055627425614489,0.06985769728331177,0.05821474773609314,0.00129366106080207,0.00258732212160414,0.0,0.007761966364812419,0.00517464424320828,0.00258732212160414,0.07503234152652005,0.0,0.5523932729624839,0.0,0.0,0.06338939197930142,0.00517464424320828,0.02328589909443726,0.018111254851228976,0.03363518758085381,0.0,0.0,0.00517464424320828
clemizole,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
clenbuterol,0.007259528130671506,0.12522686025408347,0.003629764065335753,0.003629764065335753,0.003629764065335753,0.016333938294010888,0.07622504537205081,0.0780399274047187,0.018148820326678767,0.0018148820326678765,0.009074410163339383,0.0544464609800363,0.045372050816696916,0.038112522686025406,0.043557168784029036,0.0018148820326678765,0.16333938294010888,0.0018148820326678765,0.0,0.1161524500907441,0.029038112522686024,0.009074410163339383,0.047186932849364795,0.07622504537205081,0.003629764065335753,0.0,0.02722323049001815
cleviprex,0.006514657980456026,0.13029315960912052,0.0,0.0,0.0,0.006514657980456026,0.03908794788273615,0.1465798045602606,0.0,0.013029315960912053,0.003257328990228013,0.11726384364820847,0.14332247557003258,0.026058631921824105,0.0,0.0,0.035830618892508145,0.0,0.03257328990228013,0.019543973941368076,0.019543973941368076,0.0,0.12052117263843648,0.009771986970684038,0.0,0.0,0.13029315960912052
clevudine,0.007042253521126761,0.005533199195171026,0.001006036217303823,0.004527162977867203,0.002012072434607646,0.009557344064386318,0.1795774647887324,0.09305835010060362,0.019114688128772636,0.0015090543259557343,0.08400402414486921,0.01609657947686117,0.11066398390342053,0.023641851106639838,0.2107645875251509,0.022635814889336015,0.07545271629778671,0.0,0.0,0.022635814889336015,0.009054325955734407,0.013078470824949699,0.035211267605633804,0.04225352112676056,0.0,0.0,0.011569416498993963
clidinium,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.1,0.0,0.06666666666666667,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0
clinofibrate,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
clioquinol,0.00425531914893617,0.02127659574468085,0.0,0.01276595744680851,0.00425531914893617,0.05531914893617021,0.1148936170212766,0.12340425531914893,0.00425531914893617,0.01276595744680851,0.0,0.00851063829787234,0.02553191489361702,0.00851063829787234,0.01702127659574468,0.0,0.16170212765957448,0.0,0.0,0.03404255319148936,0.029787234042553193,0.01702127659574468,0.00851063829787234,0.3191489361702128,0.0,0.0,0.01702127659574468
clobazam,0.014759213966433331,0.00818082145568019,0.013325461752551235,0.007084422703887999,0.0016867673104495236,0.017120688201062665,0.05068735767900818,0.14877287678164797,0.010710972421354475,0.004554271738213714,0.019313485704647044,0.06991650501813275,0.04689213123049675,0.024795479463607994,0.016445981276882855,0.002277135869106857,0.30328076241882435,0.006915745972843047,0.00683140760732057,0.10786876950324703,0.010879649152399426,0.00573500885552838,0.026060554946445137,0.05971156278991313,0.002614489331196761,0.00573500885552838,0.007843467993590285
clobetasol,0.004027091341753615,0.004942339373970346,0.0018304960644334614,0.0032948929159802307,0.03185063152114223,0.02580999450851181,0.033864177192019035,0.1971444261394838,0.0014643968515467693,0.012081274025260845,0.043016657514186346,0.10177558118250046,0.026725242540728538,0.017389712612117882,0.023430349624748308,0.006955885044847154,0.06974190005491489,0.0020135456708768075,0.028555738605161998,0.026176093721398497,0.006406736225517115,0.00805418268350723,0.014643968515467691,0.2853743364451766,0.003844041735310269,0.0027457440966501922,0.016840563792787845
clobutinol,0.021739130434782608,0.025362318840579712,0.007246376811594203,0.02355072463768116,0.0018115942028985507,0.014492753623188406,0.10326086956521739,0.06340579710144928,0.009057971014492754,0.019927536231884056,0.009057971014492754,0.030797101449275364,0.025362318840579712,0.007246376811594203,0.02717391304347826,0.0,0.21014492753623187,0.0036231884057971015,0.0,0.07971014492753623,0.012681159420289856,0.0,0.059782608695652176,0.2318840579710145,0.0,0.0,0.012681159420289856
clocortolone,0.0,0.0,0.01098901098901099,0.0,0.03296703296703297,0.04395604395604396,0.03296703296703297,0.13186813186813187,0.0,0.16483516483516483,0.02197802197802198,0.04395604395604396,0.02197802197802198,0.0,0.0,0.0,0.10989010989010989,0.0,0.06593406593406594,0.02197802197802198,0.0,0.0,0.02197802197802198,0.27472527472527475,0.0,0.0,0.0
clodronic acid,0.03437691835481891,0.020257826887661142,0.0,0.0055248618784530384,0.0012277470841006752,0.020871700429711478,0.1141804788213628,0.09576427255985268,0.017188459177409455,0.00798035604665439,0.032535297728667895,0.017188459177409455,0.034990791896869246,0.047268262737875995,0.24186617556783302,0.014119091467157766,0.04419889502762431,0.0006138735420503376,0.0006138735420503376,0.020257826887661142,0.08103130755064457,0.003069367710251688,0.030079803560466543,0.08532842234499693,0.0006138735420503376,0.006752608962553714,0.022099447513812154
clofedanol,0.0,0.02830188679245283,0.0,0.018867924528301886,0.0,0.03773584905660377,0.0660377358490566,0.07547169811320754,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.0,0.0,0.018867924528301886,0.03773584905660377,0.0,0.11320754716981132,0.0,0.0,0.05660377358490566,0.018867924528301886,0.0,0.0660377358490566,0.41509433962264153,0.0,0.0,0.009433962264150943
clofibric acid,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
clofoctol,0.024691358024691357,0.012345679012345678,0.0,0.012345679012345678,0.0,0.012345679012345678,0.11728395061728394,0.09259259259259259,0.018518518518518517,0.006172839506172839,0.018518518518518517,0.006172839506172839,0.012345679012345678,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.018518518518518517,0.012345679012345678,0.006172839506172839,0.043209876543209874,0.5617283950617284,0.0,0.0,0.006172839506172839
clomethiazole,0.014882381180988958,0.03168506961113778,0.0014402304368698992,0.003840614498319731,0.0014402304368698992,0.039366298607777246,0.04992798847815651,0.09073451752280365,0.03216514642342775,0.023523763802208355,0.0801728276524244,0.041766682669227076,0.02256361017762842,0.01056168987037926,0.006240998559769563,0.00048007681228996637,0.16514642342774843,0.0014402304368698992,0.0028804608737397984,0.1128180508881421,0.01056168987037926,0.0028804608737397984,0.08977436389822371,0.12770043206913106,0.002400384061449832,0.0019203072491598655,0.03168506961113778
clomifene,0.009172441907867916,0.015287403179779861,0.0625764370158989,0.013045250713412148,0.006522625356706074,0.10640032613126783,0.07582551977170811,0.07154504688136976,0.013452914798206279,0.0040766408479412965,0.013656746840603343,0.04443538524256013,0.030982470444353854,0.011822258459029759,0.023644516918059518,0.0405625764370159,0.1129229514879739,0.05320016306563392,0.0014268242967794538,0.05890746025275173,0.010191602119853241,0.06726457399103139,0.01936404402772116,0.08703628210354668,0.0016306563391765185,0.0026498165511618424,0.04239706481858948
clonixin,0.009602194787379973,0.024691358024691357,0.0,0.0054869684499314125,0.0,0.03429355281207133,0.17421124828532236,0.19890260631001372,0.00823045267489712,0.023319615912208505,0.0054869684499314125,0.0013717421124828531,0.00823045267489712,0.006858710562414266,0.0054869684499314125,0.0,0.07681755829903979,0.0,0.0,0.0205761316872428,0.015089163237311385,0.00823045267489712,0.056241426611796985,0.2825788751714678,0.0,0.0,0.03429355281207133
clopamide,0.09375,0.03125,0.010416666666666666,0.020833333333333332,0.0,0.010416666666666666,0.052083333333333336,0.07291666666666667,0.0,0.010416666666666666,0.0,0.020833333333333332,0.010416666666666666,0.1875,0.010416666666666666,0.0,0.10416666666666667,0.0,0.0,0.020833333333333332,0.03125,0.010416666666666666,0.020833333333333332,0.20833333333333334,0.0,0.0,0.07291666666666667
cloperastine,0.005454545454545455,0.016363636363636365,0.0,0.005454545454545455,0.0,0.03636363636363636,0.15818181818181817,0.07090909090909091,0.012727272727272728,0.00909090909090909,0.012727272727272728,0.00909090909090909,0.01090909090909091,0.0018181818181818182,0.014545454545454545,0.0,0.1509090909090909,0.0,0.0,0.056363636363636366,0.012727272727272728,0.005454545454545455,0.056363636363636366,0.33454545454545453,0.0,0.0,0.02
clorotepine,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2
clorprenaline,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
clotiapine,0.021760633036597428,0.03560830860534125,0.003956478733926805,0.0019782393669634025,0.006923837784371909,0.012858555885262116,0.043521266073194856,0.0702274975272008,0.013847675568743818,0.0,0.00791295746785361,0.0791295746785361,0.058358061325420374,0.01483679525222552,0.03758654797230465,0.0,0.26904055390702275,0.003956478733926805,0.0,0.19188921859545005,0.019782393669634024,0.009891196834817012,0.03461918892185954,0.03066271018793274,0.0009891196834817012,0.0,0.03066271018793274
cobicistat,0.024154589371980676,0.01932367149758454,0.014492753623188406,0.00966183574879227,0.024154589371980676,0.00966183574879227,0.07246376811594203,0.1642512077294686,0.00966183574879227,0.03864734299516908,0.057971014492753624,0.12077294685990338,0.033816425120772944,0.01932367149758454,0.028985507246376812,0.00966183574879227,0.08695652173913043,0.033816425120772944,0.0,0.043478260869565216,0.043478260869565216,0.004830917874396135,0.028985507246376812,0.06763285024154589,0.004830917874396135,0.014492753623188406,0.014492753623188406
